NumberOfServers,NumberOfRequests,Lmbda,Eta,OptCost,DC,LDC,RobustFtp
2,1000,0.7,2945020,15947,27617,24195.41482704878,34859
2,1000,0.7,3056638,15947,27617,24477.372743666172,27617
2,1000,0.7,3125600,15947,27617,24209.258187830448,27233
2,1000,0.7,3380554,15947,27617,24416.901024401188,27617
2,1000,0.7,3230564,15947,27617,24491.21507459879,27233
2,1000,0.7,3171677,15947,27617,24389.215207636356,27313
2,1000,0.7,3191571,15947,27617,24492.67294460535,27617
2,1000,0.7,3572103,15947,27617,24343.315480351448,27617
2,1000,0.7,3584162,15947,27617,24414.715462744236,27617
2,1000,0.7,3593454,15947,27617,24218.00105446577,27617
2,1000,0.7,3607691,15947,27617,24306.886990129948,27617
2,1000,0.7,3573714,15947,27617,24557.51542812586,27233
2,1000,0.7,3609050,15947,27617,24450.415461599827,27617
2,1000,0.8,0,15947,27617,25282.99874728918,18641
2,1000,0.8,0,15947,27617,25282.99874728918,18641
2,1000,0.8,0,15947,27617,25282.99874728918,18641
2,1000,0.8,0,15947,27617,25282.99874728918,18641
2,1000,0.8,0,15947,27617,25282.99874728918,18641
2,1000,0.8,321451,15947,27617,25284.79875034094,34901
2,1000,0.8,172123,15947,27617,25303.698698461056,20937
2,1000,0.8,168386,15947,27617,25282.99874728918,18641
2,1000,0.8,11541,15947,27617,25286.59884494543,27233
2,1000,0.8,444036,15947,27617,25301.89884799719,34927
2,1000,0.8,451714,15947,27617,25284.79855197668,29185
2,1000,0.8,746237,15947,27617,25297.39864963293,20937
2,1000,0.8,891259,15947,27617,25283.898741185665,34837
2,1000,0.8,807196,15947,27617,25287.49874728918,29219
2,1000,0.8,892315,15947,27617,25294.69845432043,29183
2,1000,0.8,1308544,15947,27617,25282.99874728918,18641
2,1000,0.8,1182351,15947,27617,25310.898739278316,27233
2,1000,0.8,1153040,15947,27617,25436.898893773556,27233
2,1000,0.8,1193593,15947,27617,25455.79855197668,28829
2,1000,0.8,1339524,15947,27617,25314.49874728918,34829
2,1000,0.8,1412443,15947,27617,25299.198698461056,27233
2,1000,0.8,1593457,15947,27617,25301.898893773556,27233
2,1000,0.8,1494808,15947,27617,25300.098646581173,34863
2,1000,0.8,1496126,15947,27617,25312.698698461056,29175
2,1000,0.8,1786004,15947,27617,25318.098897874355,27233
2,1000,0.8,1909594,15947,27617,25312.69848483801,27233
2,1000,0.8,1940376,15947,27617,25334.748570859432,27313
2,1000,0.8,2162421,15947,27617,25459.398840367794,27233
2,1000,0.8,1981204,15947,27617,25298.298643529415,20937
2,1000,0.8,2232240,15947,27617,25313.59872287512,29085
2,1000,0.8,2377523,15947,27617,25350.048643529415,27233
2,1000,0.8,2609181,15947,27617,25328.898725926876,27313
2,1000,0.8,2611387,15947,27617,25317.64852756262,27233
2,1000,0.8,2600196,15947,27617,25298.29855197668,29071
2,1000,0.8,2678979,15947,27617,25305.49860328436,27233
2,1000,0.8,2730463,15947,27617,25396.39863437414,27617
2,1000,0.8,2726867,15947,27617,25384.698515355587,27617
2,1000,0.8,2945020,15947,27617,25332.048833191395,34859
2,1000,0.8,3056638,15947,27617,25506.198858201504,27617
2,1000,0.8,3125600,15947,27617,25340.598967015743,27233
2,1000,0.8,3380554,15947,27617,25468.848859250546,27617
2,1000,0.8,3230564,15947,27617,25514.748952805996,27233
2,1000,0.8,3171677,15947,27617,25451.749006688595,27313
2,1000,0.8,3191571,15947,27617,25515.648725926876,27617
2,1000,0.8,3572103,15947,27617,25423.398691773415,27617
2,1000,0.8,3584162,15947,27617,25467.499007165432,27617
2,1000,0.8,3593454,15947,27617,25345.99837332964,27617
2,1000,0.8,3607691,15947,27617,25400.898877561092,27617
2,1000,0.8,3573714,15947,27617,25555.698423802853,27233
2,1000,0.8,3609050,15947,27617,25489.548832833767,27617
2,1000,0.90000004,0,15947,27617,26450.00022083521,18641
2,1000,0.90000004,0,15947,27617,26450.00022083521,18641
2,1000,0.90000004,0,15947,27617,26450.00022083521,18641
2,1000,0.90000004,0,15947,27617,26450.00022083521,18641
2,1000,0.90000004,0,15947,27617,26450.00022083521,18641
2,1000,0.90000004,321451,15947,27617,26450.84466511011,34901
2,1000,0.90000004,172123,15947,27617,26459.71128040552,20937
2,1000,0.90000004,168386,15947,27617,26450.00022083521,18641
2,1000,0.90000004,11541,15947,27617,26451.68869739771,27233
2,1000,0.90000004,444036,15947,27617,26458.86712604761,34927
2,1000,0.90000004,451714,15947,27617,26450.84445911646,29185
2,1000,0.90000004,746237,15947,27617,26456.75571399927,20937
2,1000,0.90000004,891259,15947,27617,26450.42243152857,34837
2,1000,0.90000004,807196,15947,27617,26452.11154896021,29219
2,1000,0.90000004,892315,15947,27617,26455.48947864771,29183
2,1000,0.90000004,1308544,15947,27617,26450.00022083521,18641
2,1000,0.90000004,1182351,15947,27617,26463.08893543482,27233
2,1000,0.90000004,1153040,15947,27617,26522.20041614771,27233
2,1000,0.90000004,1193593,15947,27617,26531.06711536646,28829
